date,store,item,sales
2018-01-24,3,26,299
2018-01-24,3,27,286
2018-01-24,3,28,170
2018-01-24,3,29,76
2018-01-24,3,30,47
2018-01-24,3,31,254
2018-01-24,3,32,81
2018-01-24,3,33,208
2018-01-24,3,34,208
2018-01-24,3,35,83
2018-01-24,3,36,9
2018-01-24,3,37,28
2018-01-24,3,38,115
2018-01-24,3,39,268
2018-01-24,3,40,46
2018-01-24,3,41,90
2018-01-24,3,42,52
2018-01-24,3,43,217
2018-01-24,3,44,76
2018-01-24,3,45,203
2018-01-24,3,46,43
2018-01-24,3,47,155
2018-01-24,3,48,1
2018-01-24,3,49,56
2018-01-24,3,50,289
2018-01-24,4,1,57
2018-01-24,4,2,253
2018-01-24,4,3,179
2018-01-24,4,4,156
2018-01-24,4,5,34
2018-01-24,4,6,74
2018-01-24,4,7,288
2018-01-24,4,8,74
2018-01-24,4,9,77
2018-01-24,4,10,254
2018-01-24,4,11,264
2018-01-24,4,12,66
2018-01-24,4,13,220
2018-01-24,4,14,163
2018-01-24,4,15,219
2018-01-24,4,16,171
2018-01-24,4,17,253
2018-01-24,4,18,209
2018-01-24,4,19,187
2018-01-24,4,20,190
2018-01-24,4,21,214
2018-01-24,4,22,85
2018-01-24,4,23,105
2018-01-24,4,24,295
2018-01-24,4,25,18
2018-01-24,4,26,46
2018-01-24,4,27,64
2018-01-24,4,28,145
2018-01-24,4,29,285
2018-01-24,4,30,65
2018-01-24,4,31,4
2018-01-24,4,32,92
2018-01-24,4,33,93
2018-01-24,4,34,105
2018-01-24,4,35,132
2018-01-24,4,36,78
2018-01-24,4,37,211
2018-01-24,4,38,7
2018-01-24,4,39,158
2018-01-24,4,40,267
2018-01-24,4,41,148
2018-01-24,4,42,90
2018-01-24,4,43,235
2018-01-24,4,44,288
2018-01-24,4,45,167
2018-01-24,4,46,192
2018-01-24,4,47,186
2018-01-24,4,48,270
2018-01-24,4,49,113
2018-01-24,4,50,10
2018-01-24,5,1,54
2018-01-24,5,2,257
2018-01-24,5,3,64
2018-01-24,5,4,171
2018-01-24,5,5,271
2018-01-24,5,6,149
2018-01-24,5,7,145
2018-01-24,5,8,208
2018-01-24,5,9,285
2018-01-24,5,10,9
2018-01-24,5,11,226
2018-01-24,5,12,185
2018-01-24,5,13,61
2018-01-24,5,14,84
2018-01-24,5,15,133
2018-01-24,5,16,296
2018-01-24,5,17,170
2018-01-24,5,18,212
2018-01-24,5,19,17
2018-01-24,5,20,59
2018-01-24,5,21,87
2018-01-24,5,22,26
2018-01-24,5,23,67
2018-01-24,5,24,277
2018-01-24,5,25,39
2018-01-24,5,26,108
2018-01-24,5,27,73
2018-01-24,5,28,65
2018-01-24,5,29,167
2018-01-24,5,30,261
2018-01-24,5,31,273
2018-01-24,5,32,236
2018-01-24,5,33,214
2018-01-24,5,34,285
2018-01-24,5,35,148
2018-01-24,5,36,106
2018-01-24,5,37,140
2018-01-24,5,38,75
2018-01-24,5,39,8
2018-01-24,5,40,195
2018-01-24,5,41,294
2018-01-24,5,42,279
2018-01-24,5,43,117
2018-01-24,5,44,289
2018-01-24,5,45,60
2018-01-24,5,46,50
2018-01-24,5,47,51
2018-01-24,5,48,121
2018-01-24,5,49,166
2018-01-24,5,50,7
2018-01-24,6,1,44
2018-01-24,6,2,244
2018-01-24,6,3,283
2018-01-24,6,4,106
2018-01-24,6,5,26
2018-01-24,6,6,192
2018-01-24,6,7,61
2018-01-24,6,8,61
2018-01-24,6,9,281
2018-01-24,6,10,120
2018-01-24,6,11,279
2018-01-24,6,12,38
2018-01-24,6,13,276
2018-01-24,6,14,93
2018-01-24,6,15,114
2018-01-24,6,16,175
2018-01-24,6,17,120
2018-01-24,6,18,12
2018-01-24,6,19,162
2018-01-24,6,20,274
2018-01-24,6,21,175
2018-01-24,6,22,172
2018-01-24,6,23,274
2018-01-24,6,24,63
2018-01-24,6,25,100
2018-01-24,6,26,65
2018-01-24,6,27,44
2018-01-24,6,28,86
2018-01-24,6,29,66
2018-01-24,6,30,258
2018-01-24,6,31,204
2018-01-24,6,32,177
2018-01-24,6,33,279
2018-01-24,6,34,16
2018-01-24,6,35,295
2018-01-24,6,36,201
2018-01-24,6,37,171
2018-01-24,6,38,261
2018-01-24,6,39,193
2018-01-24,6,40,148
2018-01-24,6,41,34
2018-01-24,6,42,28
2018-01-24,6,43,262
2018-01-24,6,44,220
2018-01-24,6,45,52
2018-01-24,6,46,278
2018-01-24,6,47,75
2018-01-24,6,48,175
2018-01-24,6,49,9
2018-01-24,6,50,116
2018-01-24,7,1,279
2018-01-24,7,2,217
2018-01-24,7,3,174
2018-01-24,7,4,233
2018-01-24,7,5,251
2018-01-24,7,6,294
2018-01-24,7,7,5
2018-01-24,7,8,20
2018-01-24,7,9,72
2018-01-24,7,10,35
2018-01-24,7,11,232
2018-01-24,7,12,215
2018-01-24,7,13,205
2018-01-24,7,14,43
2018-01-24,7,15,90
2018-01-24,7,16,92
2018-01-24,7,17,82
2018-01-24,7,18,281
2018-01-24,7,19,20
2018-01-24,7,20,227
2018-01-24,7,21,129
2018-01-24,7,22,174
2018-01-24,7,23,107
2018-01-24,7,24,282
2018-01-24,7,25,70
2018-01-24,7,26,49
2018-01-24,7,27,94
2018-01-24,7,28,278
2018-01-24,7,29,131
2018-01-24,7,30,275
2018-01-24,7,31,12
2018-01-24,7,32,2
2018-01-24,7,33,223
2018-01-24,7,34,174
2018-01-24,7,35,89
2018-01-24,7,36,240
2018-01-24,7,37,34
2018-01-24,7,38,13
2018-01-24,7,39,194
2018-01-24,7,40,212
2018-01-24,7,41,2
2018-01-24,7,42,178
2018-01-24,7,43,39
2018-01-24,7,44,163
2018-01-24,7,45,234
2018-01-24,7,46,256
2018-01-24,7,47,115
2018-01-24,7,48,51
2018-01-24,7,49,141
2018-01-24,7,50,85
2018-01-24,8,1,45
2018-01-24,8,2,237
2018-01-24,8,3,9
2018-01-24,8,4,151
2018-01-24,8,5,60
2018-01-24,8,6,17
2018-01-24,8,7,85
2018-01-24,8,8,136
2018-01-24,8,9,229
2018-01-24,8,10,127
2018-01-24,8,11,103
2018-01-24,8,12,185
2018-01-24,8,13,177
2018-01-24,8,14,5
2018-01-24,8,15,35
2018-01-24,8,16,280
2018-01-24,8,17,299
2018-01-24,8,18,13
2018-01-24,8,19,236
2018-01-24,8,20,284
2018-01-24,8,21,49
2018-01-24,8,22,260
2018-01-24,8,23,109
2018-01-24,8,24,196
2018-01-24,8,25,251
2018-01-24,8,26,87
2018-01-24,8,27,25
2018-01-24,8,28,261
2018-01-24,8,29,143
2018-01-24,8,30,59
2018-01-24,8,31,267
2018-01-24,8,32,74
2018-01-24,8,33,2
2018-01-24,8,34,62
2018-01-24,8,35,235
2018-01-24,8,36,228
2018-01-24,8,37,274
2018-01-24,8,38,17
2018-01-24,8,39,79
2018-01-24,8,40,214
2018-01-24,8,41,170
2018-01-24,8,42,254
2018-01-24,8,43,125
2018-01-24,8,44,254
2018-01-24,8,45,71
2018-01-24,8,46,37
2018-01-24,8,47,203
2018-01-24,8,48,171
2018-01-24,8,49,222
2018-01-24,8,50,216
2018-01-24,9,1,244
2018-01-24,9,2,190
2018-01-24,9,3,297
2018-01-24,9,4,181
2018-01-24,9,5,204
2018-01-24,9,6,198
2018-01-24,9,7,164
2018-01-24,9,8,241
2018-01-24,9,9,129
2018-01-24,9,10,226
2018-01-24,9,11,121
2018-01-24,9,12,43
2018-01-24,9,13,195
2018-01-24,9,14,203
2018-01-24,9,15,256
2018-01-24,9,16,16
2018-01-24,9,17,271
2018-01-24,9,18,8
2018-01-24,9,19,248
2018-01-24,9,20,200
2018-01-24,9,21,58
2018-01-24,9,22,139
2018-01-24,9,23,118
2018-01-24,9,24,40
2018-01-24,9,25,266
2018-01-24,9,26,7
2018-01-24,9,27,182
2018-01-24,9,28,133
2018-01-24,9,29,180
2018-01-24,9,30,71
2018-01-24,9,31,112
2018-01-24,9,32,106
2018-01-24,9,33,289
2018-01-24,9,34,116
2018-01-24,9,35,119
2018-01-24,9,36,146
2018-01-24,9,37,209
2018-01-24,9,38,295
2018-01-24,9,39,102
2018-01-24,9,40,123
2018-01-24,9,41,244
2018-01-24,9,42,208
2018-01-24,9,43,108
2018-01-24,9,44,49
2018-01-24,9,45,104
2018-01-24,9,46,26
2018-01-24,9,47,287
2018-01-24,9,48,256
2018-01-24,9,49,272
2018-01-24,9,50,136
2018-01-24,10,1,31
2018-01-24,10,2,44
2018-01-24,10,3,264
2018-01-24,10,4,29
2018-01-24,10,5,83
2018-01-24,10,6,165
2018-01-24,10,7,0
2018-01-24,10,8,248
2018-01-24,10,9,260
2018-01-24,10,10,62
2018-01-24,10,11,163
2018-01-24,10,12,200
2018-01-24,10,13,221
2018-01-24,10,14,151
2018-01-24,10,15,131
2018-01-24,10,16,113
2018-01-24,10,17,216
2018-01-24,10,18,195
2018-01-24,10,19,280
2018-01-24,10,20,201
2018-01-24,10,21,134
2018-01-24,10,22,233
2018-01-24,10,23,140
2018-01-24,10,24,195
2018-01-24,10,25,42
2018-01-24,10,26,56
2018-01-24,10,27,141
2018-01-24,10,28,209
2018-01-24,10,29,71
2018-01-24,10,30,223
2018-01-24,10,31,26
2018-01-24,10,32,127
2018-01-24,10,33,105
2018-01-24,10,34,164
2018-01-24,10,35,214
2018-01-24,10,36,70
2018-01-24,10,37,203
2018-01-24,10,38,152
2018-01-24,10,39,66
2018-01-24,10,40,89
2018-01-24,10,41,259
2018-01-24,10,42,227
2018-01-24,10,43,78
2018-01-24,10,44,95
2018-01-24,10,45,245
2018-01-24,10,46,271
2018-01-24,10,47,156
2018-01-24,10,48,115
2018-01-24,10,49,17
2018-01-24,10,50,171
2018-01-25,1,1,15
2018-01-25,1,2,239
2018-01-25,1,3,55
2018-01-25,1,4,78
2018-01-25,1,5,102
2018-01-25,1,6,283
2018-01-25,1,7,192
2018-01-25,1,8,4
2018-01-25,1,9,105
2018-01-25,1,10,277
2018-01-25,1,11,99
2018-01-25,1,12,237
2018-01-25,1,13,268
2018-01-25,1,14,85
2018-01-25,1,15,31
2018-01-25,1,16,50
2018-01-25,1,17,78
2018-01-25,1,18,185
2018-01-25,1,19,173
2018-01-25,1,20,105
2018-01-25,1,21,62
2018-01-25,1,22,75
2018-01-25,1,23,80
2018-01-25,1,24,127
2018-01-25,1,25,182
2018-01-25,1,26,242
2018-01-25,1,27,184
2018-01-25,1,28,219
2018-01-25,1,29,70
2018-01-25,1,30,153
2018-01-25,1,31,244
2018-01-25,1,32,139
2018-01-25,1,33,70
2018-01-25,1,34,45
2018-01-25,1,35,46
2018-01-25,1,36,78
2018-01-25,1,37,148
2018-01-25,1,38,129
2018-01-25,1,39,126
2018-01-25,1,40,118
2018-01-25,1,41,261
2018-01-25,1,42,243
2018-01-25,1,43,102
2018-01-25,1,44,36
2018-01-25,1,45,141
2018-01-25,1,46,36
2018-01-25,1,47,7
2018-01-25,1,48,230
2018-01-25,1,49,295
2018-01-25,1,50,106
2018-01-25,2,1,17
2018-01-25,2,2,82
2018-01-25,2,3,287
2018-01-25,2,4,193
2018-01-25,2,5,214
2018-01-25,2,6,280
2018-01-25,2,7,219
2018-01-25,2,8,288
2018-01-25,2,9,193
2018-01-25,2,10,157
2018-01-25,2,11,103
2018-01-25,2,12,33
2018-01-25,2,13,101
2018-01-25,2,14,126
2018-01-25,2,15,213
2018-01-25,2,16,295
2018-01-25,2,17,178
2018-01-25,2,18,79
2018-01-25,2,19,140
2018-01-25,2,20,30
2018-01-25,2,21,62
2018-01-25,2,22,47
2018-01-25,2,23,86
2018-01-25,2,24,60
2018-01-25,2,25,273
2018-01-25,2,26,283
2018-01-25,2,27,79
2018-01-25,2,28,179
2018-01-25,2,29,271
2018-01-25,2,30,76
2018-01-25,2,31,220
2018-01-25,2,32,281
2018-01-25,2,33,27
2018-01-25,2,34,76
2018-01-25,2,35,163
2018-01-25,2,36,8
2018-01-25,2,37,174
2018-01-25,2,38,75
2018-01-25,2,39,244
2018-01-25,2,40,121
2018-01-25,2,41,184
2018-01-25,2,42,31
2018-01-25,2,43,249
2018-01-25,2,44,56
2018-01-25,2,45,143
2018-01-25,2,46,83
2018-01-25,2,47,55
2018-01-25,2,48,278
2018-01-25,2,49,272
2018-01-25,2,50,165
2018-01-25,3,1,157
2018-01-25,3,2,248
2018-01-25,3,3,185
2018-01-25,3,4,77
2018-01-25,3,5,21
2018-01-25,3,6,107
2018-01-25,3,7,272
2018-01-25,3,8,251
2018-01-25,3,9,14
2018-01-25,3,10,159
2018-01-25,3,11,204
2018-01-25,3,12,112
2018-01-25,3,13,167
2018-01-25,3,14,252
2018-01-25,3,15,185
2018-01-25,3,16,226
2018-01-25,3,17,15
2018-01-25,3,18,155
2018-01-25,3,19,110
2018-01-25,3,20,0
2018-01-25,3,21,40
2018-01-25,3,22,47
2018-01-25,3,23,107
2018-01-25,3,24,160
2018-01-25,3,25,160
2018-01-25,3,26,127
2018-01-25,3,27,209
2018-01-25,3,28,150
2018-01-25,3,29,254
2018-01-25,3,30,217
2018-01-25,3,31,29
2018-01-25,3,32,44
2018-01-25,3,33,79
2018-01-25,3,34,38
2018-01-25,3,35,239
2018-01-25,3,36,44
2018-01-25,3,37,77
2018-01-25,3,38,287
2018-01-25,3,39,279
2018-01-25,3,40,115
2018-01-25,3,41,268
2018-01-25,3,42,52
2018-01-25,3,43,67
2018-01-25,3,44,181
2018-01-25,3,45,33
2018-01-25,3,46,283
2018-01-25,3,47,248
2018-01-25,3,48,110
2018-01-25,3,49,93
2018-01-25,3,50,178
2018-01-25,4,1,46
2018-01-25,4,2,281
2018-01-25,4,3,91
2018-01-25,4,4,211
2018-01-25,4,5,74
2018-01-25,4,6,201
2018-01-25,4,7,296
2018-01-25,4,8,210
2018-01-25,4,9,133
2018-01-25,4,10,65
2018-01-25,4,11,279
2018-01-25,4,12,27
2018-01-25,4,13,116
2018-01-25,4,14,113
2018-01-25,4,15,74
2018-01-25,4,16,201
2018-01-25,4,17,58
2018-01-25,4,18,14
2018-01-25,4,19,230
2018-01-25,4,20,104
2018-01-25,4,21,164
2018-01-25,4,22,198
2018-01-25,4,23,34
2018-01-25,4,24,161
2018-01-25,4,25,244
2018-01-25,4,26,286
2018-01-25,4,27,18
2018-01-25,4,28,279
2018-01-25,4,29,181
2018-01-25,4,30,146
2018-01-25,4,31,175
2018-01-25,4,32,162
2018-01-25,4,33,174
2018-01-25,4,34,46
2018-01-25,4,35,255
2018-01-25,4,36,173
2018-01-25,4,37,102
2018-01-25,4,38,120
2018-01-25,4,39,144
2018-01-25,4,40,41
2018-01-25,4,41,28
2018-01-25,4,42,272
2018-01-25,4,43,13
2018-01-25,4,44,188
2018-01-25,4,45,294
2018-01-25,4,46,182
2018-01-25,4,47,35
2018-01-25,4,48,36
2018-01-25,4,49,13
2018-01-25,4,50,122
2018-01-25,5,1,82
2018-01-25,5,2,158
2018-01-25,5,3,101
2018-01-25,5,4,82
2018-01-25,5,5,43
2018-01-25,5,6,67
2018-01-25,5,7,47
2018-01-25,5,8,56
2018-01-25,5,9,74
2018-01-25,5,10,21
2018-01-25,5,11,131
2018-01-25,5,12,266
2018-01-25,5,13,286
2018-01-25,5,14,119
2018-01-25,5,15,245
2018-01-25,5,16,55
2018-01-25,5,17,37
2018-01-25,5,18,244
2018-01-25,5,19,20
2018-01-25,5,20,109
2018-01-25,5,21,93
2018-01-25,5,22,135
2018-01-25,5,23,230
2018-01-25,5,24,7
2018-01-25,5,25,289
2018-01-25,5,26,250
2018-01-25,5,27,86
2018-01-25,5,28,203
2018-01-25,5,29,218
2018-01-25,5,30,240
2018-01-25,5,31,257
2018-01-25,5,32,108
2018-01-25,5,33,255
2018-01-25,5,34,281
2018-01-25,5,35,219
2018-01-25,5,36,82
2018-01-25,5,37,106
2018-01-25,5,38,68
2018-01-25,5,39,96
2018-01-25,5,40,211
2018-01-25,5,41,285
2018-01-25,5,42,236
2018-01-25,5,43,7
2018-01-25,5,44,293
2018-01-25,5,45,188
2018-01-25,5,46,80
2018-01-25,5,47,107
2018-01-25,5,48,66
2018-01-25,5,49,173
2018-01-25,5,50,42
2018-01-25,6,1,186
2018-01-25,6,2,199
2018-01-25,6,3,38
2018-01-25,6,4,219
2018-01-25,6,5,3
2018-01-25,6,6,120
2018-01-25,6,7,76
2018-01-25,6,8,178
2018-01-25,6,9,132
2018-01-25,6,10,228
2018-01-25,6,11,275
2018-01-25,6,12,151
2018-01-25,6,13,163
2018-01-25,6,14,289
2018-01-25,6,15,108
2018-01-25,6,16,125
2018-01-25,6,17,239
2018-01-25,6,18,145
2018-01-25,6,19,251
2018-01-25,6,20,182
2018-01-25,6,21,71
2018-01-25,6,22,218
2018-01-25,6,23,206
2018-01-25,6,24,172
2018-01-25,6,25,140
2018-01-25,6,26,271
2018-01-25,6,27,213
2018-01-25,6,28,268
2018-01-25,6,29,19
2018-01-25,6,30,65
2018-01-25,6,31,146
2018-01-25,6,32,164
2018-01-25,6,33,5
2018-01-25,6,34,13
2018-01-25,6,35,131
2018-01-25,6,36,242
2018-01-25,6,37,230
2018-01-25,6,38,227
2018-01-25,6,39,161
2018-01-25,6,40,282
2018-01-25,6,41,262
2018-01-25,6,42,130
2018-01-25,6,43,224
2018-01-25,6,44,257
2018-01-25,6,45,233
2018-01-25,6,46,23
2018-01-25,6,47,270
2018-01-25,6,48,94
2018-01-25,6,49,141
2018-01-25,6,50,181
2018-01-25,7,1,205
2018-01-25,7,2,80
2018-01-25,7,3,273
2018-01-25,7,4,275
2018-01-25,7,5,207
2018-01-25,7,6,295
2018-01-25,7,7,38
2018-01-25,7,8,287
2018-01-25,7,9,123
2018-01-25,7,10,282
2018-01-25,7,11,179
2018-01-25,7,12,96
2018-01-25,7,13,190
2018-01-25,7,14,73
2018-01-25,7,15,272
2018-01-25,7,16,48
2018-01-25,7,17,209
2018-01-25,7,18,115
2018-01-25,7,19,22
2018-01-25,7,20,97
2018-01-25,7,21,189
2018-01-25,7,22,181
2018-01-25,7,23,147
2018-01-25,7,24,22
2018-01-25,7,25,104
2018-01-25,7,26,162
2018-01-25,7,27,66
2018-01-25,7,28,289
2018-01-25,7,29,288
2018-01-25,7,30,45
2018-01-25,7,31,80
2018-01-25,7,32,146
2018-01-25,7,33,221
2018-01-25,7,34,14
2018-01-25,7,35,120
2018-01-25,7,36,77
2018-01-25,7,37,294
2018-01-25,7,38,240
2018-01-25,7,39,17
2018-01-25,7,40,255
2018-01-25,7,41,276
2018-01-25,7,42,26
2018-01-25,7,43,1
2018-01-25,7,44,294
2018-01-25,7,45,238
2018-01-25,7,46,12
2018-01-25,7,47,183
2018-01-25,7,48,193
2018-01-25,7,49,55
2018-01-25,7,50,229
2018-01-25,8,1,27
2018-01-25,8,2,70
2018-01-25,8,3,209
2018-01-25,8,4,183
2018-01-25,8,5,40
2018-01-25,8,6,259
2018-01-25,8,7,83
2018-01-25,8,8,45
2018-01-25,8,9,158
2018-01-25,8,10,6
2018-01-25,8,11,135
2018-01-25,8,12,182
2018-01-25,8,13,196
2018-01-25,8,14,171
2018-01-25,8,15,275
2018-01-25,8,16,77
2018-01-25,8,17,177
2018-01-25,8,18,26
2018-01-25,8,19,119
2018-01-25,8,20,280
2018-01-25,8,21,195
2018-01-25,8,22,276
2018-01-25,8,23,17
2018-01-25,8,24,294
2018-01-25,8,25,270
2018-01-25,8,26,52
2018-01-25,8,27,293
2018-01-25,8,28,51
2018-01-25,8,29,215
2018-01-25,8,30,71
2018-01-25,8,31,27
2018-01-25,8,32,251
2018-01-25,8,33,34
2018-01-25,8,34,200
2018-01-25,8,35,248
2018-01-25,8,36,98
2018-01-25,8,37,139
2018-01-25,8,38,82
2018-01-25,8,39,47
2018-01-25,8,40,277
2018-01-25,8,41,247
2018-01-25,8,42,176
2018-01-25,8,43,51
2018-01-25,8,44,78
2018-01-25,8,45,63
2018-01-25,8,46,7
2018-01-25,8,47,213
2018-01-25,8,48,24
2018-01-25,8,49,255
2018-01-25,8,50,242
2018-01-25,9,1,197
2018-01-25,9,2,93
2018-01-25,9,3,206
2018-01-25,9,4,14
2018-01-25,9,5,177
2018-01-25,9,6,74
2018-01-25,9,7,103
2018-01-25,9,8,293
2018-01-25,9,9,167
2018-01-25,9,10,114
2018-01-25,9,11,38
2018-01-25,9,12,272
2018-01-25,9,13,134
2018-01-25,9,14,231
2018-01-25,9,15,38
2018-01-25,9,16,290
2018-01-25,9,17,46
2018-01-25,9,18,35
2018-01-25,9,19,94
2018-01-25,9,20,12
2018-01-25,9,21,145
2018-01-25,9,22,64
2018-01-25,9,23,227
2018-01-25,9,24,241
2018-01-25,9,25,7
2018-01-25,9,26,42
2018-01-25,9,27,243
2018-01-25,9,28,180
2018-01-25,9,29,84
2018-01-25,9,30,154
2018-01-25,9,31,274
2018-01-25,9,32,22
2018-01-25,9,33,114
2018-01-25,9,34,298
2018-01-25,9,35,98
2018-01-25,9,36,103
2018-01-25,9,37,50
2018-01-25,9,38,111
2018-01-25,9,39,243
2018-01-25,9,40,168
2018-01-25,9,41,71
2018-01-25,9,42,138
2018-01-25,9,43,230
2018-01-25,9,44,238
2018-01-25,9,45,252
2018-01-25,9,46,48
2018-01-25,9,47,71
2018-01-25,9,48,262
2018-01-25,9,49,221
2018-01-25,9,50,76
2018-01-25,10,1,61
2018-01-25,10,2,156
2018-01-25,10,3,293
2018-01-25,10,4,124
2018-01-25,10,5,228
2018-01-25,10,6,160
2018-01-25,10,7,28
2018-01-25,10,8,113
2018-01-25,10,9,78
2018-01-25,10,10,22
2018-01-25,10,11,105
2018-01-25,10,12,130
2018-01-25,10,13,172
2018-01-25,10,14,263
2018-01-25,10,15,284
2018-01-25,10,16,1
2018-01-25,10,17,232
2018-01-25,10,18,250
2018-01-25,10,19,107
2018-01-25,10,20,275
2018-01-25,10,21,179
2018-01-25,10,22,212
2018-01-25,10,23,292
2018-01-25,10,24,71
2018-01-25,10,25,282
2018-01-25,10,26,174
2018-01-25,10,27,122
2018-01-25,10,28,226
2018-01-25,10,29,82
2018-01-25,10,30,252
2018-01-25,10,31,145
2018-01-25,10,32,119
2018-01-25,10,33,64
2018-01-25,10,34,280
2018-01-25,10,35,282
2018-01-25,10,36,105
2018-01-25,10,37,299
2018-01-25,10,38,106
2018-01-25,10,39,35
2018-01-25,10,40,146
2018-01-25,10,41,261
2018-01-25,10,42,158
2018-01-25,10,43,264
2018-01-25,10,44,201
2018-01-25,10,45,154
2018-01-25,10,46,12
2018-01-25,10,47,296
2018-01-25,10,48,84
2018-01-25,10,49,279
2018-01-25,10,50,244
2018-01-26,1,1,299
2018-01-26,1,2,8
2018-01-26,1,3,246
2018-01-26,1,4,277
2018-01-26,1,5,237
2018-01-26,1,6,202
2018-01-26,1,7,246
2018-01-26,1,8,234
2018-01-26,1,9,80
2018-01-26,1,10,12
2018-01-26,1,11,15
2018-01-26,1,12,44
2018-01-26,1,13,138
2018-01-26,1,14,147
2018-01-26,1,15,235
2018-01-26,1,16,190
2018-01-26,1,17,100
2018-01-26,1,18,104
2018-01-26,1,19,249
2018-01-26,1,20,93
2018-01-26,1,21,219
2018-01-26,1,22,297
2018-01-26,1,23,132
2018-01-26,1,24,154
2018-01-26,1,25,27
2018-01-26,1,26,281
2018-01-26,1,27,115
2018-01-26,1,28,233
2018-01-26,1,29,0
2018-01-26,1,30,239
2018-01-26,1,31,57
2018-01-26,1,32,182
2018-01-26,1,33,25
2018-01-26,1,34,76
2018-01-26,1,35,216
2018-01-26,1,36,261
2018-01-26,1,37,22
2018-01-26,1,38,243
2018-01-26,1,39,157
2018-01-26,1,40,205
2018-01-26,1,41,86
2018-01-26,1,42,266
2018-01-26,1,43,133
2018-01-26,1,44,266
2018-01-26,1,45,267
2018-01-26,1,46,52
2018-01-26,1,47,98
2018-01-26,1,48,246
2018-01-26,1,49,35
2018-01-26,1,50,27
2018-01-26,2,1,219
2018-01-26,2,2,101
2018-01-26,2,3,262
2018-01-26,2,4,270
2018-01-26,2,5,223
2018-01-26,2,6,138
2018-01-26,2,7,279
2018-01-26,2,8,285
2018-01-26,2,9,249
2018-01-26,2,10,77
2018-01-26,2,11,296
2018-01-26,2,12,12
2018-01-26,2,13,81
2018-01-26,2,14,8
2018-01-26,2,15,212
2018-01-26,2,16,47
2018-01-26,2,17,48
2018-01-26,2,18,39
2018-01-26,2,19,279
2018-01-26,2,20,225
2018-01-26,2,21,107
2018-01-26,2,22,244
2018-01-26,2,23,254
2018-01-26,2,24,32
2018-01-26,2,25,22
2018-01-26,2,26,53
2018-01-26,2,27,48
2018-01-26,2,28,77
2018-01-26,2,29,121
2018-01-26,2,30,89
2018-01-26,2,31,192
2018-01-26,2,32,243
2018-01-26,2,33,148
2018-01-26,2,34,145
2018-01-26,2,35,140
2018-01-26,2,36,285
2018-01-26,2,37,110
2018-01-26,2,38,107
2018-01-26,2,39,280
2018-01-26,2,40,49
2018-01-26,2,41,13
2018-01-26,2,42,133
2018-01-26,2,43,75
2018-01-26,2,44,83
2018-01-26,2,45,157
2018-01-26,2,46,285
2018-01-26,2,47,93
2018-01-26,2,48,296
2018-01-26,2,49,93
2018-01-26,2,50,56
2018-01-26,3,1,163
2018-01-26,3,2,97
2018-01-26,3,3,15
2018-01-26,3,4,77
2018-01-26,3,5,71
2018-01-26,3,6,269
2018-01-26,3,7,286
2018-01-26,3,8,65
2018-01-26,3,9,67
2018-01-26,3,10,192
2018-01-26,3,11,54
2018-01-26,3,12,167
2018-01-26,3,13,24
2018-01-26,3,14,130
2018-01-26,3,15,101
2018-01-26,3,16,281
2018-01-26,3,17,295
2018-01-26,3,18,293
2018-01-26,3,19,262
2018-01-26,3,20,119
2018-01-26,3,21,230
2018-01-26,3,22,290
2018-01-26,3,23,160
2018-01-26,3,24,160
2018-01-26,3,25,77
2018-01-26,3,26,37
2018-01-26,3,27,27
2018-01-26,3,28,99
2018-01-26,3,29,293
2018-01-26,3,30,123
2018-01-26,3,31,91
2018-01-26,3,32,254
2018-01-26,3,33,96
2018-01-26,3,34,5
2018-01-26,3,35,168
2018-01-26,3,36,270
2018-01-26,3,37,107
2018-01-26,3,38,298
2018-01-26,3,39,46
2018-01-26,3,40,98
2018-01-26,3,41,13
2018-01-26,3,42,193
2018-01-26,3,43,156
2018-01-26,3,44,153
2018-01-26,3,45,114
2018-01-26,3,46,257
2018-01-26,3,47,144
2018-01-26,3,48,290
2018-01-26,3,49,9
2018-01-26,3,50,213
2018-01-26,4,1,232
2018-01-26,4,2,170
2018-01-26,4,3,20
2018-01-26,4,4,14
2018-01-26,4,5,125
2018-01-26,4,6,212
2018-01-26,4,7,187
2018-01-26,4,8,171
2018-01-26,4,9,246
2018-01-26,4,10,4
2018-01-26,4,11,230
2018-01-26,4,12,200
2018-01-26,4,13,148
2018-01-26,4,14,71
2018-01-26,4,15,225
2018-01-26,4,16,73
2018-01-26,4,17,168
2018-01-26,4,18,248
2018-01-26,4,19,279
2018-01-26,4,20,151
2018-01-26,4,21,223
2018-01-26,4,22,224
2018-01-26,4,23,37
2018-01-26,4,24,43
2018-01-26,4,25,184
2018-01-26,4,26,240
2018-01-26,4,27,209
2018-01-26,4,28,22
2018-01-26,4,29,123
2018-01-26,4,30,85
2018-01-26,4,31,42
2018-01-26,4,32,39
2018-01-26,4,33,168
2018-01-26,4,34,174
2018-01-26,4,35,19
2018-01-26,4,36,108
2018-01-26,4,37,192
2018-01-26,4,38,243
2018-01-26,4,39,279
2018-01-26,4,40,227
2018-01-26,4,41,35
2018-01-26,4,42,44
2018-01-26,4,43,27
2018-01-26,4,44,153
2018-01-26,4,45,22
2018-01-26,4,46,206
2018-01-26,4,47,90
2018-01-26,4,48,37
2018-01-26,4,49,227
2018-01-26,4,50,201
2018-01-26,5,1,253
